,Precision,Recall,F1-score
0,0.7515151515151515,0.7848101265822784,0.7678018575851393
1,0.7975460122699386,0.8227848101265823,0.8099688473520249
2,0.75,0.8354430379746836,0.7904191616766467
3,0.7531645569620253,0.7531645569620253,0.7531645569620253
4,0.7770700636942676,0.7721518987341772,0.7746031746031747
5,0.7701149425287356,0.8481012658227848,0.8072289156626505
6,0.7852760736196319,0.810126582278481,0.7975077881619937
7,0.7901234567901234,0.810126582278481,0.8
8,0.7071823204419889,0.810126582278481,0.7551622418879056
9,0.7914110429447853,0.8164556962025317,0.8037383177570093
10,0.75,0.759493670886076,0.7547169811320755
11,0.8053691275167785,0.759493670886076,0.7817589576547231
12,0.7564102564102564,0.7468354430379747,0.751592356687898
13,0.8561643835616438,0.7911392405063291,0.8223684210526316
14,0.7960526315789473,0.7658227848101266,0.7806451612903226
15,0.7793103448275862,0.7151898734177216,0.7458745874587459
16,0.7543859649122807,0.8164556962025317,0.78419452887538
17,0.793939393939394,0.8291139240506329,0.8111455108359132
18,0.7662337662337663,0.7468354430379747,0.7564102564102563
19,0.7790697674418605,0.8481012658227848,0.812121212121212
20,0.7277777777777777,0.8291139240506329,0.7751479289940828
21,0.80625,0.8164556962025317,0.8113207547169812
22,0.7751479289940828,0.8291139240506329,0.8012232415902141
23,0.7167630057803468,0.7848101265822784,0.7492447129909365
24,0.8108108108108109,0.759493670886076,0.7843137254901961
25,0.7558139534883721,0.8227848101265823,0.787878787878788
26,0.7314285714285714,0.810126582278481,0.7687687687687688
27,0.8424657534246576,0.7784810126582279,0.8092105263157894
28,0.8181818181818182,0.7974683544303798,0.8076923076923078
29,0.7869822485207101,0.8417721518987342,0.8134556574923547
30,0.7682926829268293,0.7974683544303798,0.782608695652174
31,0.7333333333333333,0.7658227848101266,0.7492260061919505
32,0.7383720930232558,0.8037974683544303,0.7696969696969697
33,0.7321428571428571,0.7784810126582279,0.754601226993865
34,0.7469135802469136,0.7658227848101266,0.7562500000000001
35,0.73224043715847,0.8481012658227848,0.7859237536656892
36,0.791907514450867,0.8670886075949367,0.8277945619335346
37,0.803680981595092,0.8291139240506329,0.8161993769470405
38,0.7948717948717948,0.7848101265822784,0.7898089171974522
39,0.8040540540540541,0.7531645569620253,0.7777777777777778
40,0.8092105263157895,0.7784810126582279,0.7935483870967742
41,0.7555555555555555,0.8607594936708861,0.8047337278106509
42,0.7916666666666666,0.8417721518987342,0.8159509202453988
43,0.7435897435897436,0.7341772151898734,0.7388535031847134
44,0.7484662576687117,0.7721518987341772,0.7601246105919003
45,0.7770700636942676,0.7721518987341772,0.7746031746031747
46,0.7719298245614035,0.8354430379746836,0.8024316109422492
47,0.7094972067039106,0.8037974683544303,0.7537091988130563
48,0.7243243243243244,0.8481012658227848,0.7813411078717202
49,0.7348066298342542,0.8417721518987342,0.784660766961652
50,0.7469879518072289,0.7848101265822784,0.7654320987654321
51,0.7514450867052023,0.8227848101265823,0.7854984894259818
52,0.7818181818181819,0.8164556962025317,0.7987616099071208
53,0.8051948051948052,0.7848101265822784,0.7948717948717949
54,0.7572254335260116,0.8291139240506329,0.7915407854984894
55,0.7639751552795031,0.7784810126582279,0.7711598746081506
56,0.7678571428571429,0.8164556962025317,0.7914110429447854
57,0.7515527950310559,0.7658227848101266,0.7586206896551724
58,0.754601226993865,0.7784810126582279,0.766355140186916
59,0.80625,0.8164556962025317,0.8113207547169812
60,0.75,0.8164556962025317,0.781818181818182
61,0.7272727272727273,0.810126582278481,0.7664670658682634
62,0.7543859649122807,0.8164556962025317,0.78419452887538
63,0.7544910179640718,0.7974683544303798,0.7753846153846153
64,0.7358490566037735,0.740506329113924,0.7381703470031544
65,0.8301886792452831,0.8354430379746836,0.832807570977918
66,0.7672955974842768,0.7721518987341772,0.7697160883280757
67,0.75,0.8354430379746836,0.7904191616766467
