,Precision,Recall,F1-score
0,0.7455621301775148,0.7974683544303798,0.7706422018348623
1,0.7839506172839507,0.8037974683544303,0.7937500000000001
2,0.7791411042944786,0.8037974683544303,0.7912772585669782
3,0.7716049382716049,0.7911392405063291,0.78125
4,0.7134502923976608,0.7721518987341772,0.7416413373860182
5,0.7584269662921348,0.8544303797468354,0.8035714285714285
6,0.7745664739884393,0.8481012658227848,0.809667673716012
7,0.7528735632183908,0.8291139240506329,0.7891566265060243
8,0.7544910179640718,0.7974683544303798,0.7753846153846153
9,0.7818181818181819,0.8164556962025317,0.7987616099071208
10,0.7027027027027027,0.8227848101265823,0.7580174927113703
11,0.79375,0.8037974683544303,0.7987421383647798
12,0.7469135802469136,0.7658227848101266,0.7562500000000001
13,0.8278145695364238,0.7911392405063291,0.8090614886731392
14,0.8026315789473685,0.7721518987341772,0.7870967741935484
15,0.7533333333333333,0.7151898734177216,0.7337662337662338
16,0.7559523809523809,0.8037974683544303,0.7791411042944785
17,0.7544910179640718,0.7974683544303798,0.7753846153846153
18,0.7409638554216867,0.7784810126582279,0.7592592592592593
19,0.7543859649122807,0.8164556962025317,0.78419452887538
20,0.7619047619047619,0.810126582278481,0.7852760736196319
21,0.7803468208092486,0.8544303797468354,0.8157099697885197
22,0.7636363636363637,0.7974683544303798,0.780185758513932
23,0.7175141242937854,0.8037974683544303,0.7582089552238805
24,0.7870967741935484,0.7721518987341772,0.7795527156549521
25,0.7513812154696132,0.8607594936708861,0.8023598820058997
26,0.7870967741935484,0.7721518987341772,0.7795527156549521
27,0.8356164383561644,0.7721518987341772,0.8026315789473685
28,0.8050314465408805,0.810126582278481,0.807570977917981
29,0.7777777777777778,0.8860759493670886,0.8284023668639053
30,0.7875,0.7974683544303798,0.7924528301886793
31,0.7718120805369127,0.7278481012658228,0.749185667752443
32,0.735632183908046,0.810126582278481,0.7710843373493976
33,0.7615894039735099,0.7278481012658228,0.744336569579288
34,0.7325581395348837,0.7974683544303798,0.7636363636363637
35,0.7307692307692307,0.8417721518987342,0.7823529411764705
36,0.7556818181818182,0.8417721518987342,0.7964071856287425
37,0.7528089887640449,0.8481012658227848,0.7976190476190476
38,0.8152866242038217,0.810126582278481,0.8126984126984126
39,0.8068965517241379,0.740506329113924,0.7722772277227721
40,0.793939393939394,0.8291139240506329,0.8111455108359132
41,0.7810650887573964,0.8354430379746836,0.8073394495412844
42,0.7810650887573964,0.8354430379746836,0.8073394495412844
43,0.75,0.759493670886076,0.7547169811320755
44,0.7628205128205128,0.7531645569620253,0.7579617834394904
45,0.7986577181208053,0.7531645569620253,0.775244299674267
46,0.7784431137724551,0.8227848101265823,0.8
47,0.7292817679558011,0.8354430379746836,0.7787610619469028
48,0.7263157894736842,0.8734177215189873,0.7931034482758621
49,0.7037037037037037,0.8417721518987342,0.7665706051873199
50,0.7093023255813954,0.7721518987341772,0.7393939393939394
51,0.7630057803468208,0.8354430379746836,0.7975830815709971
52,0.7619047619047619,0.810126582278481,0.7852760736196319
53,0.8,0.759493670886076,0.7792207792207794
54,0.7528735632183908,0.8291139240506329,0.7891566265060243
55,0.7852760736196319,0.810126582278481,0.7975077881619937
56,0.8012048192771084,0.8417721518987342,0.8209876543209876
57,0.7298850574712644,0.8037974683544303,0.7650602409638554
58,0.759493670886076,0.759493670886076,0.759493670886076
59,0.803680981595092,0.8291139240506329,0.8161993769470405
60,0.7682926829268293,0.7974683544303798,0.782608695652174
61,0.7592592592592593,0.7784810126582279,0.76875
62,0.7303370786516854,0.8227848101265823,0.7738095238095237
63,0.775,0.7848101265822784,0.7798742138364779
64,0.7579617834394905,0.7531645569620253,0.7555555555555556
65,0.8023952095808383,0.8481012658227848,0.8246153846153846
66,0.7716049382716049,0.7911392405063291,0.78125
67,0.7043010752688172,0.8291139240506329,0.7616279069767442
68,0.7947019867549668,0.759493670886076,0.7766990291262136
69,0.7950310559006211,0.810126582278481,0.8025078369905956
70,0.7633136094674556,0.8164556962025317,0.7889908256880733
71,0.7043010752688172,0.8291139240506329,0.7616279069767442
72,0.7660818713450293,0.8291139240506329,0.7963525835866261
73,0.7485380116959064,0.810126582278481,0.778115501519757
74,0.7515923566878981,0.7468354430379747,0.7492063492063493
75,0.7371428571428571,0.8164556962025317,0.7747747747747749
76,0.7880794701986755,0.7531645569620253,0.7702265372168285
77,0.7391304347826086,0.8607594936708861,0.7953216374269007
78,0.7329545454545454,0.8164556962025317,0.7724550898203594
79,0.810126582278481,0.810126582278481,0.810126582278481
80,0.7660818713450293,0.8291139240506329,0.7963525835866261
81,0.788235294117647,0.8481012658227848,0.8170731707317074
82,0.7401129943502824,0.8291139240506329,0.7820895522388059
83,0.7295597484276729,0.7341772151898734,0.7318611987381703
84,0.7336956521739131,0.8544303797468354,0.7894736842105262
85,0.7959183673469388,0.740506329113924,0.7672131147540983
86,0.79375,0.8037974683544303,0.7987421383647798
87,0.7770700636942676,0.7721518987341772,0.7746031746031747
88,0.80625,0.8164556962025317,0.8113207547169812
89,0.8561151079136691,0.7531645569620253,0.8013468013468013
90,0.7556818181818182,0.8417721518987342,0.7964071856287425
91,0.8012820512820513,0.7911392405063291,0.7961783439490445
92,0.7531645569620253,0.7531645569620253,0.7531645569620253
93,0.7741935483870968,0.759493670886076,0.7667731629392971
94,0.7303370786516854,0.8227848101265823,0.7738095238095237
95,0.738255033557047,0.6962025316455697,0.7166123778501629
96,0.806060606060606,0.8417721518987342,0.8235294117647058
97,0.8355263157894737,0.8037974683544303,0.8193548387096773
98,0.7763975155279503,0.7911392405063291,0.7836990595611285
99,0.774390243902439,0.8037974683544303,0.7888198757763976
100,0.8074534161490683,0.8227848101265823,0.8150470219435737
101,0.7777777777777778,0.7531645569620253,0.7652733118971062
102,0.7371794871794872,0.7278481012658228,0.7324840764331212
103,0.764367816091954,0.8417721518987342,0.8012048192771084
104,0.7560975609756098,0.7848101265822784,0.7701863354037267
105,0.803921568627451,0.7784810126582279,0.7909967845659166
106,0.7797619047619048,0.8291139240506329,0.8036809815950922
107,0.7948717948717948,0.7848101265822784,0.7898089171974522
108,0.7627118644067796,0.8544303797468354,0.8059701492537314
109,0.6789473684210526,0.8164556962025317,0.7413793103448275
110,0.7672955974842768,0.7721518987341772,0.7697160883280757
111,0.764367816091954,0.8417721518987342,0.8012048192771084
112,0.7575757575757576,0.7911392405063291,0.7739938080495357
113,0.7340425531914894,0.8734177215189873,0.7976878612716763
114,0.7528089887640449,0.8481012658227848,0.7976190476190476
115,0.7861635220125787,0.7911392405063291,0.7886435331230284
116,0.7514792899408284,0.8037974683544303,0.7767584097859327
117,0.7668711656441718,0.7911392405063291,0.7788161993769471
118,0.6956521739130435,0.810126582278481,0.7485380116959065
119,0.8,0.810126582278481,0.8050314465408804
120,0.7738095238095238,0.8227848101265823,0.7975460122699387
121,0.7730061349693251,0.7974683544303798,0.7850467289719626
122,0.7531645569620253,0.7531645569620253,0.7531645569620253
123,0.7486033519553073,0.8481012658227848,0.7952522255192878
124,0.7757575757575758,0.810126582278481,0.7925696594427244
125,0.7806451612903226,0.7658227848101266,0.7731629392971247
126,0.7206703910614525,0.8164556962025317,0.7655786350148367
127,0.7021276595744681,0.8354430379746836,0.7630057803468209
128,0.757396449704142,0.810126582278481,0.782874617737003
129,0.7791411042944786,0.8037974683544303,0.7912772585669782
130,0.7175141242937854,0.8037974683544303,0.7582089552238805
131,0.8194444444444444,0.7468354430379747,0.781456953642384
132,0.8076923076923077,0.7974683544303798,0.802547770700637
133,0.7379679144385026,0.8734177215189873,0.7999999999999999
134,0.79375,0.8037974683544303,0.7987421383647798
135,0.6976744186046512,0.759493670886076,0.7272727272727273
136,0.7935483870967742,0.7784810126582279,0.7859424920127795
137,0.7431693989071039,0.8607594936708861,0.7976539589442816
138,0.7639751552795031,0.7784810126582279,0.7711598746081506
