,Precision,Recall,F1-score
25,0.6242424242424243,0.6518987341772152,0.6377708978328173
26,0.6419753086419753,0.6582278481012658,0.6499999999999999
27,0.7098765432098766,0.7278481012658228,0.71875
28,0.695364238410596,0.6645569620253164,0.6796116504854369
29,0.6167664670658682,0.6518987341772152,0.6338461538461538
30,0.6770186335403726,0.689873417721519,0.6833855799373041
31,0.6379310344827587,0.7025316455696202,0.6686746987951807
32,0.6556291390728477,0.6265822784810127,0.6407766990291263
33,0.66875,0.6772151898734177,0.6729559748427674
34,0.6158536585365854,0.6392405063291139,0.6273291925465838
35,0.6455026455026455,0.7721518987341772,0.7031700288184438
36,0.6419753086419753,0.6582278481012658,0.6499999999999999
37,0.6358024691358025,0.6518987341772152,0.64375
38,0.6144578313253012,0.6455696202531646,0.6296296296296295
39,0.6818181818181818,0.6645569620253164,0.6730769230769231
40,0.6808510638297872,0.6075949367088608,0.6421404682274248
41,0.6942675159235668,0.689873417721519,0.692063492063492
42,0.6770186335403726,0.689873417721519,0.6833855799373041
43,0.6802721088435374,0.6329113924050633,0.6557377049180327
44,0.6168831168831169,0.6012658227848101,0.608974358974359
45,0.6530612244897959,0.6075949367088608,0.6295081967213114
46,0.68125,0.689873417721519,0.6855345911949686
47,0.6369047619047619,0.6772151898734177,0.6564417177914109
48,0.6470588235294118,0.6962025316455697,0.6707317073170732
49,0.627906976744186,0.6835443037974683,0.6545454545454547
50,0.6623376623376623,0.6455696202531646,0.6538461538461539
51,0.6835443037974683,0.6835443037974683,0.6835443037974683
52,0.6666666666666666,0.6075949367088608,0.6357615894039735
53,0.6352201257861635,0.6392405063291139,0.637223974763407
54,0.640625,0.7784810126582279,0.7028571428571428
55,0.6728395061728395,0.689873417721519,0.68125
56,0.6923076923076923,0.6835443037974683,0.6878980891719746
57,0.6228571428571429,0.689873417721519,0.6546546546546547
58,0.5872093023255814,0.6392405063291139,0.6121212121212121
59,0.6918238993710691,0.6962025316455697,0.694006309148265
60,0.625,0.6329113924050633,0.6289308176100629
61,0.6291390728476821,0.6012658227848101,0.6148867313915857
62,0.60625,0.6139240506329114,0.6100628930817611
63,0.6580645161290323,0.6455696202531646,0.6517571884984026
64,0.6621621621621622,0.620253164556962,0.6405228758169935
65,0.6609195402298851,0.7278481012658228,0.6927710843373495
66,0.6086956521739131,0.620253164556962,0.6144200626959248
67,0.6503067484662577,0.6708860759493671,0.660436137071651
68,0.6645962732919255,0.6772151898734177,0.670846394984326
69,0.6455696202531646,0.6455696202531646,0.6455696202531646
70,0.6647058823529411,0.7151898734177216,0.6890243902439024
71,0.6298342541436464,0.7215189873417721,0.672566371681416
72,0.6713286713286714,0.6075949367088608,0.637873754152824
73,0.6623376623376623,0.6455696202531646,0.6538461538461539
74,0.6330935251798561,0.5569620253164557,0.5925925925925926
75,0.6879432624113475,0.6139240506329114,0.648829431438127
76,0.6708074534161491,0.6835443037974683,0.677115987460815
