,Precision,Recall,F1-score
69,0.7908496732026143,0.7658227848101266,0.7781350482315113
70,0.7696969696969697,0.8037974683544303,0.786377708978328
71,0.7135135135135136,0.8354430379746836,0.7696793002915453
72,0.7386363636363636,0.8227848101265823,0.7784431137724551
73,0.712707182320442,0.8164556962025317,0.7610619469026549
74,0.7468354430379747,0.7468354430379747,0.7468354430379747
75,0.7112299465240641,0.8417721518987342,0.7710144927536231
76,0.7785234899328859,0.7341772151898734,0.7557003257328989
77,0.7582417582417582,0.8734177215189873,0.8117647058823529
78,0.7352941176470589,0.7911392405063291,0.7621951219512195
79,0.80625,0.8164556962025317,0.8113207547169812
80,0.7318435754189944,0.8291139240506329,0.7774480712166172
81,0.7311827956989247,0.8607594936708861,0.7906976744186047
82,0.7572254335260116,0.8291139240506329,0.7915407854984894
83,0.7108433734939759,0.7468354430379747,0.728395061728395
84,0.7456647398843931,0.8164556962025317,0.7794561933534744
85,0.775,0.7848101265822784,0.7798742138364779
86,0.8129032258064516,0.7974683544303798,0.805111821086262
87,0.7341040462427746,0.8037974683544303,0.7673716012084592
88,0.7513513513513513,0.879746835443038,0.8104956268221574
89,0.841726618705036,0.740506329113924,0.7878787878787877
90,0.7647058823529411,0.8227848101265823,0.7926829268292683
91,0.8211920529801324,0.7848101265822784,0.802588996763754
92,0.7916666666666666,0.7215189873417721,0.7549668874172185
93,0.7456647398843931,0.8164556962025317,0.7794561933534744
94,0.7485029940119761,0.7911392405063291,0.7692307692307693
95,0.75,0.7215189873417721,0.735483870967742
96,0.7804878048780488,0.810126582278481,0.7950310559006211
97,0.8333333333333334,0.8227848101265823,0.8280254777070064
98,0.7692307692307693,0.8227848101265823,0.7951070336391437
99,0.7588235294117647,0.8164556962025317,0.7865853658536587
100,0.8074534161490683,0.8227848101265823,0.8150470219435737
101,0.7176470588235294,0.7721518987341772,0.7439024390243902
102,0.7378048780487805,0.7658227848101266,0.7515527950310559
103,0.7528089887640449,0.8481012658227848,0.7976190476190476
104,0.7192982456140351,0.7784810126582279,0.7477203647416413
105,0.803921568627451,0.7784810126582279,0.7909967845659166
106,0.7292817679558011,0.8354430379746836,0.7787610619469028
107,0.775,0.7848101265822784,0.7798742138364779
108,0.8012048192771084,0.8417721518987342,0.8209876543209876
109,0.6565656565656566,0.8227848101265823,0.7303370786516854
110,0.7375,0.7468354430379747,0.7421383647798743
111,0.7852760736196319,0.810126582278481,0.7975077881619937
112,0.7770700636942676,0.7721518987341772,0.7746031746031747
113,0.7670454545454546,0.8544303797468354,0.8083832335329341
114,0.7875,0.7974683544303798,0.7924528301886793
115,0.7804878048780488,0.810126582278481,0.7950310559006211
116,0.75,0.8164556962025317,0.781818181818182
117,0.8076923076923077,0.7974683544303798,0.802547770700637
118,0.702247191011236,0.7911392405063291,0.7440476190476191
119,0.7730061349693251,0.7974683544303798,0.7850467289719626
120,0.757396449704142,0.810126582278481,0.782874617737003
121,0.7636363636363637,0.7974683544303798,0.780185758513932
122,0.7643312101910829,0.759493670886076,0.761904761904762
123,0.7472527472527473,0.8607594936708861,0.7999999999999999
124,0.7542857142857143,0.8354430379746836,0.7927927927927927
125,0.7784810126582279,0.7784810126582279,0.7784810126582279
126,0.7081081081081081,0.8291139240506329,0.7638483965014577
127,0.7119565217391305,0.8291139240506329,0.7660818713450294
128,0.7581699346405228,0.7341772151898734,0.7459807073954984
129,0.7430167597765364,0.8417721518987342,0.7893175074183978
130,0.7126436781609196,0.7848101265822784,0.746987951807229
131,0.7419354838709677,0.7278481012658228,0.7348242811501596
132,0.7647058823529411,0.8227848101265823,0.7926829268292683
133,0.808641975308642,0.8291139240506329,0.81875
134,0.7898089171974523,0.7848101265822784,0.7873015873015873
135,0.7532467532467533,0.7341772151898734,0.7435897435897437
136,0.7455621301775148,0.7974683544303798,0.7706422018348623
137,0.7377049180327869,0.8544303797468354,0.7917888563049854
138,0.7639751552795031,0.7784810126582279,0.7711598746081506
139,0.7542857142857143,0.8354430379746836,0.7927927927927927
140,0.7714285714285715,0.8544303797468354,0.8108108108108107
141,0.78125,0.7911392405063291,0.7861635220125787
142,0.7756410256410257,0.7658227848101266,0.7707006369426752
143,0.7485380116959064,0.810126582278481,0.778115501519757
144,0.8176100628930818,0.8227848101265823,0.8201892744479495
145,0.7267441860465116,0.7911392405063291,0.7575757575757576
146,0.8050314465408805,0.810126582278481,0.807570977917981
147,0.7654320987654321,0.7848101265822784,0.7749999999999999
148,0.7439024390243902,0.7721518987341772,0.7577639751552796
149,0.7386363636363636,0.8227848101265823,0.7784431137724551
150,0.8287671232876712,0.7658227848101266,0.7960526315789473
151,0.8181818181818182,0.740506329113924,0.7774086378737541
152,0.808641975308642,0.8291139240506329,0.81875
153,0.7701863354037267,0.7848101265822784,0.7774294670846396
154,0.7453416149068323,0.759493670886076,0.7523510971786834
155,0.7721518987341772,0.7721518987341772,0.7721518987341772
156,0.7202380952380952,0.7658227848101266,0.7423312883435582
157,0.7791411042944786,0.8037974683544303,0.7912772585669782
158,0.7721518987341772,0.7721518987341772,0.7721518987341772
159,0.7625,0.7721518987341772,0.7672955974842767
160,0.7579617834394905,0.7531645569620253,0.7555555555555556
161,0.8176100628930818,0.8227848101265823,0.8201892744479495
162,0.702247191011236,0.7911392405063291,0.7440476190476191
163,0.7692307692307693,0.8227848101265823,0.7951070336391437
164,0.7861635220125787,0.7911392405063291,0.7886435331230284
165,0.7682119205298014,0.7341772151898734,0.7508090614886732
166,0.775,0.7848101265822784,0.7798742138364779
167,0.8355263157894737,0.8037974683544303,0.8193548387096773
168,0.7738095238095238,0.8227848101265823,0.7975460122699387
169,0.6923076923076923,0.7974683544303798,0.7411764705882353
170,0.6722222222222223,0.7658227848101266,0.7159763313609468
171,0.7960526315789473,0.7658227848101266,0.7806451612903226
172,0.7468354430379747,0.7468354430379747,0.7468354430379747
173,0.7668711656441718,0.7911392405063291,0.7788161993769471
174,0.8164556962025317,0.8164556962025317,0.8164556962025317
175,0.7804878048780488,0.810126582278481,0.7950310559006211
176,0.7628205128205128,0.7531645569620253,0.7579617834394904
177,0.7861635220125787,0.7911392405063291,0.7886435331230284
178,0.75,0.8164556962025317,0.781818181818182
179,0.7823529411764706,0.8417721518987342,0.8109756097560976
180,0.7541899441340782,0.8544303797468354,0.8011869436201781
181,0.7771084337349398,0.8164556962025317,0.7962962962962964
